address|clean_address|lat|lng|loc_type|num_results
Kings Hwy, Dodsworth ACT|None|0.000000|0.000000|ERROR|0
Kings Hwy, Letchworth ACT|None|0.000000|0.000000|ERROR|0
Kings Hwy, Ridgeway ACT|None|0.000000|0.000000|ERROR|0
Kingsbury St, Gowrie ACT|Kingsbury Street, Gowrie ACT 2904, Australia|-35.410366|149.111102|GEOMETRIC_CENTER|1
Kingscote Cres, Bonython ACT|Kingscote Crescent, Bonython ACT 2905, Australia|-35.430983|149.077942|GEOMETRIC_CENTER|1
Kingsford Smith Dr, Florey ACT|Kingsford Smith Drive, Florey ACT 2615, Australia|-35.222863|149.039497|GEOMETRIC_CENTER|1
Kingsford Smith Dr, Flynn ACT|Kingsford Smith Drive, Flynn ACT 2615, Australia|-35.210584|149.048041|GEOMETRIC_CENTER|1
Kingsford Smith Dr, Higgins ACT|Kingsford Smith Drive, Higgins ACT 2615, Australia|-35.235565|149.033298|GEOMETRIC_CENTER|1
Kingsford Smith Dr, Latham ACT|Kingsford Smith Drive, Latham ACT 2615, Australia|-35.222730|149.039354|GEOMETRIC_CENTER|1
Kingsford Smith Dr, Melba ACT|Kingsford Smith Drive, Melba ACT 2615, Australia|-35.210397|149.048252|GEOMETRIC_CENTER|1
Kingsford Smith Dr, Scullin ACT|Kingsford Smith Drive, Scullin ACT 2614, Australia|-35.234040|149.034217|GEOMETRIC_CENTER|1
Kingsford Smith Dr, Spence ACT|Kingsford Smith Drive, Spence ACT 2615, Australia|-35.198107|149.060899|GEOMETRIC_CENTER|1
Kingsley Pl, Acton ACT|The Australian National University, Kingsley Place, Acton ACT 2601, Australia|-35.277006|149.123593|GEOMETRIC_CENTER|1
Kingsley St, Acton ACT|Kingsley Street, Acton ACT 2601, Australia|-35.276178|149.124343|GEOMETRIC_CENTER|1
Kingsley St, City ACT|Kingsley Street, Acton ACT 2601, Australia|-35.276529|149.124025|GEOMETRIC_CENTER|1
Kingsmill St, Kambah ACT|Kingsmill Street, Kambah ACT 2902, Australia|-35.388773|149.073603|GEOMETRIC_CENTER|1
Kingston St, Evatt ACT|Kingston Street, Evatt ACT 2617, Australia|-35.208243|149.076024|GEOMETRIC_CENTER|1
Kinkead St, Evatt ACT|Kinkead Street, Evatt ACT 2617, Australia|-35.210716|149.075028|GEOMETRIC_CENTER|1
Kinkora Pl, Letchworth ACT|None|0.000000|0.000000|ERROR|0
Kinleyside Cres, Weetangera ACT|Kinleyside Crescent, Weetangera ACT 2614, Australia|-35.245610|149.049553|GEOMETRIC_CENTER|1
Kinloch Cct, Bruce ACT|Kinloch Circuit, Bruce ACT 2617, Australia|-35.239827|149.099431|GEOMETRIC_CENTER|1
Kinlyside Ave, Jerrabomberra ACT|Kinlyside Avenue, Jerrabomberra NSW 2619, Australia|-35.370935|149.201825|GEOMETRIC_CENTER|1
Kinnimo Pl, Isabella Plains ACT|Kinnimo Place, Isabella Plains ACT 2905, Australia|-35.428676|149.098413|GEOMETRIC_CENTER|1
Kinsella St, Higgins ACT|Kinsella Street, Higgins ACT 2615, Australia|-35.236871|149.027262|GEOMETRIC_CENTER|1
Kinsella St, Karabar ACT|Kinsella Street, Karabar NSW 2620, Australia|-35.370492|149.220775|GEOMETRIC_CENTER|1
Kintore Cres, Yarralumla ACT|Kintore Crescent, Yarralumla ACT 2600, Australia|-35.312461|149.098136|GEOMETRIC_CENTER|1
Kippax Pl, Holt ACT|Kippax Place, Holt ACT 2615, Australia|-35.222645|149.020559|GEOMETRIC_CENTER|1
Kirby Pl, Oxley ACT|Kirby Place, Oxley ACT 2903, Australia|-35.410787|149.080217|GEOMETRIC_CENTER|1
Kirinari St, Bruce ACT|Kirinari Street, Bruce ACT 2617, Australia|-35.239645|149.085239|GEOMETRIC_CENTER|1
Kirkcaldie Cct, Chisholm ACT|Kirkcaldie Circuit, Chisholm ACT 2905, Australia|-35.415333|149.122570|GEOMETRIC_CENTER|1
Kirke Cl, Amaroo ACT|Kirke Close, Amaroo ACT 2914, Australia|-35.174494|149.128497|GEOMETRIC_CENTER|1
Kirkham Pl, Kambah ACT|Kirkham Place, Kambah ACT 2902, Australia|-35.379595|149.066644|GEOMETRIC_CENTER|1
Kirkland Cct, Macgregor ACT|Kirkland Circuit, Macgregor ACT 2615, Australia|-35.207956|149.009846|GEOMETRIC_CENTER|1
Kirkpatrick St, Stromlo ACT|Kirkpatrick Street, Weston Creek ACT 2611, Australia|-35.321675|149.057331|GEOMETRIC_CENTER|1
Kirkpatrick St, Weston ACT|Kirkpatrick Street, Weston Creek ACT 2611, Australia|-35.321675|149.057331|GEOMETRIC_CENTER|1
Kirkton St, Wanniassa ACT|Kirkton Street, Wanniassa ACT 2903, Australia|-35.397068|149.092521|GEOMETRIC_CENTER|1
Kirkwood Cres, Gordon ACT|Kirkwood Crescent, Gordon ACT 2906, Australia|-35.460999|149.079792|GEOMETRIC_CENTER|1
Kirwan Cct, Stirling ACT|Kirwan Circuit, Weston Creek ACT 2611, Australia|-35.346009|149.054728|GEOMETRIC_CENTER|1
Kissane Cres, Evatt ACT|Kissane Crescent, Evatt ACT 2617, Australia|-35.209396|149.075178|GEOMETRIC_CENTER|1
Kitchener St, Garran ACT|Kitchener Street, Garran ACT 2605, Australia|-35.341188|149.102012|GEOMETRIC_CENTER|1
Kitchener St, Hughes ACT|Kitchener Street, Hughes ACT 2605, Australia|-35.334667|149.099448|GEOMETRIC_CENTER|1
Kitchener St, Phillip ACT|Kitchener Street, Phillip ACT 2606, Australia|-35.344411|149.097574|GEOMETRIC_CENTER|1
Kitson Pl, Florey ACT|Kitson Place, Florey ACT 2615, Australia|-35.226750|149.038298|GEOMETRIC_CENTER|1
Kitty Mcewan Cct, Mckellar ACT|Kitty McEwan Circuit, McKellar ACT 2617, Australia|-35.210874|149.082566|GEOMETRIC_CENTER|1
Kleinig St, Nicholls ACT|Kleinig Street, Nicholls ACT 2913, Australia|-35.184437|149.083236|GEOMETRIC_CENTER|1
Knaggs Cres, Page ACT|Knaggs Crescent, Page ACT 2614, Australia|-35.237907|149.054763|GEOMETRIC_CENTER|1
Kneebone St, Bonython ACT|Kneebone Street, Bonython ACT 2905, Australia|-35.430387|149.075840|GEOMETRIC_CENTER|1
Kneeshaw St, Monash ACT|Kneeshaw Street, Monash ACT 2904, Australia|-35.419546|149.099198|GEOMETRIC_CENTER|1
Knibbs St, Turner ACT|Knibbs Street, Turner ACT 2612, Australia|-35.268610|149.117758|GEOMETRIC_CENTER|1
Knight Pl, Kambah ACT|Knight Place, Kambah ACT 2902, Australia|-35.393704|149.051838|GEOMETRIC_CENTER|1
Knights Rd, Campbell ACT|Knights Road, Campbell ACT 2612, Australia|-35.302166|149.163967|GEOMETRIC_CENTER|1
Knoke Ave, Gordon ACT|Knoke Avenue, Gordon ACT 2906, Australia|-35.465229|149.084892|GEOMETRIC_CENTER|1
Knoll Pl, Palmerston ACT|Knoll Place, Palmerston ACT 2913, Australia|-35.195975|149.113956|GEOMETRIC_CENTER|1
Knowles Pl, City ACT|Knowles Place, Canberra ACT 2601, Australia|-35.280678|149.127151|GEOMETRIC_CENTER|1
Knox St, Watson ACT|Knox Street, Watson ACT 2602, Australia|-35.238626|149.154472|GEOMETRIC_CENTER|1
Kobada Cl, Karabar ACT|Kobada Close, Karabar NSW 2620, Australia|-35.368211|149.234790|GEOMETRIC_CENTER|1
Koerstz St, Dunlop ACT|Koerstz Street, Dunlop ACT 2615, Australia|-35.189564|149.018506|GEOMETRIC_CENTER|1
Kogarah Lane, Reid ACT|Kogarah Lane, Reid ACT 2612, Australia|-35.280988|149.137582|GEOMETRIC_CENTER|1
Kohlhagen St, Conder ACT|Kohlhagen Street, Conder ACT 2906, Australia|-35.467791|149.109286|GEOMETRIC_CENTER|1
Koonalda St, Harrison ACT|Koonalda Street, Harrison ACT 2914, Australia|-35.207310|149.158065|GEOMETRIC_CENTER|1
Koorong Pl, Letchworth ACT|None|0.000000|0.000000|ERROR|0
Kootara Cres, Narrabundah ACT|Kootara Crescent, Narrabundah ACT 2604, Australia|-35.331195|149.152311|GEOMETRIC_CENTER|1
Kootingal St, Giralang ACT|Kootingal Street, Giralang ACT 2617, Australia|-35.211425|149.097716|GEOMETRIC_CENTER|1
Kopi Lane, Harrison ACT|Kopi Lane, Harrison ACT 2914, Australia|-35.196507|149.156872|GEOMETRIC_CENTER|1
Kosciuszko Ave, Palmerston ACT|Kosciuszko Avenue, Palmerston ACT 2913, Australia|-35.190321|149.119369|GEOMETRIC_CENTER|1
Kowa Pl, Jerrabomberra ACT|Kowa Place, Jerrabomberra NSW 2619, Australia|-35.379357|149.209897|GEOMETRIC_CENTER|1
Kowalski St, Casey ACT|Kowalski Street, Casey ACT 2913, Australia|-35.158844|149.100817|GEOMETRIC_CENTER|1
Kowen Pl, Jerrabomberra ACT|Kowen Place, Jerrabomberra NSW 2619, Australia|-35.391046|149.199042|GEOMETRIC_CENTER|1
Kowen Rd, Kowen Pine Forest ACT|Kowen Road, Kowen Pine Forest ACT 2620, Australia|-35.316957|149.258030|GEOMETRIC_CENTER|1
Krantzcke Cct, Nicholls ACT|Krantzcke Circuit, Nicholls ACT 2913, Australia|-35.189246|149.097653|GEOMETRIC_CENTER|1
Krastev St, Forde ACT|Krastev Street, Forde ACT 2914, Australia|-35.176906|149.143473|GEOMETRIC_CENTER|1
Krause Pl, Monash ACT|Krause Place, Monash ACT 2904, Australia|-35.415091|149.086120|GEOMETRIC_CENTER|1
Krefft St, Florey ACT|Krefft Street, Florey ACT 2615, Australia|-35.225761|149.047559|GEOMETRIC_CENTER|1
Krichauff St, Page ACT|Krichauff Street, Page ACT 2614, Australia|-35.240648|149.054426|GEOMETRIC_CENTER|1
Kriewaldt Cct, Higgins ACT|Kriewaldt Circuit, Higgins ACT 2615, Australia|-35.229046|149.026099|GEOMETRIC_CENTER|1
Kruse Pl, Melba ACT|Kruse Place, Melba ACT 2615, Australia|-35.205801|149.052129|GEOMETRIC_CENTER|1
Kubbadang St, Ngunnawal ACT|Kubbadang Street, Ngunnawal ACT 2913, Australia|-35.162710|149.105659|GEOMETRIC_CENTER|1
Kubura Pl, Aranda ACT|Kubura Place, Aranda ACT 2614, Australia|-35.254157|149.081173|GEOMETRIC_CENTER|1
Kudyera Pl, Ngunnawal ACT|Kudyera Place, Ngunnawal ACT 2913, Australia|-35.174231|149.118852|GEOMETRIC_CENTER|1
Kuhn Pl, Nicholls ACT|Kuhn Place, Nicholls ACT 2913, Australia|-35.186467|149.101925|GEOMETRIC_CENTER|1
Kulgera St, Hawker ACT|Kulgera Street, Hawker ACT 2614, Australia|-35.250258|149.036536|GEOMETRIC_CENTER|1
Kumm Pl, Cook ACT|Kumm Place, Cook ACT 2614, Australia|-35.257213|149.072982|GEOMETRIC_CENTER|1
Kunzea St, O'connor ACT|Kunzea Street, O'Connor ACT 2602, Australia|-35.257465|149.106690|GEOMETRIC_CENTER|1
Kuringa Dr, Fraser ACT|Kuringa Drive, North West Rural Canberra ACT, Australia|-35.189098|149.057386|GEOMETRIC_CENTER|1
Kuringa Dr, Spence ACT|Kuringa Drive, Spence ACT 2615, Australia|-35.191497|149.062536|GEOMETRIC_CENTER|1
Kurrajong St, Karabar ACT|Kurrajong Street, Karabar NSW 2620, Australia|-35.363435|149.228772|GEOMETRIC_CENTER|1
Kurrama Cl, Ngunnawal ACT|Kurrama Close, Ngunnawal ACT 2913, Australia|-35.183887|149.122922|GEOMETRIC_CENTER|1
Kurria Pl, Giralang ACT|Kurria Place, Giralang ACT 2617, Australia|-35.210557|149.096089|GEOMETRIC_CENTER|1
Kurundi Pl, Hawker ACT|Kurundi Place, Hawker ACT 2614, Australia|-35.244922|149.029231|GEOMETRIC_CENTER|1
Kuttabul Pl, Acton ACT|Kuttabul Place, Acton ACT 2601, Australia|-35.286778|149.125956|GEOMETRIC_CENTER|1
Kyabra Pl, Hawker ACT|Kyabra Place, Hawker ACT 2614, Australia|-35.241681|149.035542|GEOMETRIC_CENTER|1
Kyeema St, Narrabundah ACT|Kyeema Street, Narrabundah ACT 2604, Australia|-35.337966|149.154471|GEOMETRIC_CENTER|1
Kylie Tennant St, Franklin ACT|Kylie Tennant Street, Franklin ACT 2913, Australia|-35.201070|149.137039|GEOMETRIC_CENTER|1
La Perouse St, Griffith ACT|La Perouse Street, Griffith ACT 2603, Australia|-35.329502|149.132442|GEOMETRIC_CENTER|1
La Perouse St, Narrabundah ACT|La Perouse Street, Narrabundah ACT 2604, Australia|-35.336127|149.136226|GEOMETRIC_CENTER|1
La Perouse St, Red Hill ACT|La Perouse Street, Red Hill ACT 2603, Australia|-35.340159|149.128147|GEOMETRIC_CENTER|1
La Trobe Cl, Palmerston ACT|La Trobe Close, Palmerston ACT 2913, Australia|-35.192689|149.116146|GEOMETRIC_CENTER|1
Laby Pl, Theodore ACT|Laby Place, Theodore ACT 2905, Australia|-35.448010|149.127913|GEOMETRIC_CENTER|1
Lacewing St, Wright ACT|Lacewing Street, Wright ACT 2611, Australia|-35.326458|149.034537|GEOMETRIC_CENTER|1
Lacey Pl, Kambah ACT|Lacey Place, Kambah ACT 2902, Australia|-35.384717|149.074058|GEOMETRIC_CENTER|1
Lachlan St, Macquarie ACT|Lachlan Street, Macquarie ACT 2614, Australia|-35.249796|149.062728|GEOMETRIC_CENTER|1
Lackey Pl, Charnwood ACT|Lackey Place, Charnwood ACT 2615, Australia|-35.198135|149.029261|GEOMETRIC_CENTER|1
Lads Pl, Dunlop ACT|Lads Place, Dunlop ACT 2615, Australia|-35.196487|149.020820|GEOMETRIC_CENTER|1
Lady Denman Dr, Acton ACT|Lady Denman Drive, Acton ACT 2601, Australia|-35.284790|149.103064|GEOMETRIC_CENTER|1
Lady Denman Dr, Belconnen ACT|Lady Denman Drive, Canberra ACT, Australia|-35.293444|149.075604|GEOMETRIC_CENTER|1
Lady Denman Dr, Stromlo ACT|Lady Denman Drive, Canberra ACT, Australia|-35.300840|149.073996|GEOMETRIC_CENTER|1
Lady Denman Dr, Yarralumla ACT|Lady Denman Drive, Canberra ACT, Australia|-35.290982|149.078388|GEOMETRIC_CENTER|1
Lady Nelson Pl, Red Hill ACT|Lady Nelson Place, Red Hill ACT 2603, Australia|-35.342195|149.129759|GEOMETRIC_CENTER|1
Lafferty Pl, Macgregor ACT|Lafferty Place, North West Rural Canberra ACT 2615, Australia|-35.215441|149.004854|GEOMETRIC_CENTER|1
Lahey Pl, Chisholm ACT|Lahey Place, Chisholm ACT 2905, Australia|-35.421437|149.116038|GEOMETRIC_CENTER|1
Lahiff Pl, Dunlop ACT|Lahiff Place, Dunlop ACT 2615, Australia|-35.200119|149.021795|GEOMETRIC_CENTER|1
Laidlaw Pl, Kambah ACT|Laidlaw Place, Kambah ACT 2902, Australia|-35.390338|149.062282|GEOMETRIC_CENTER|1
Laidley Pl, Florey ACT|Laidley Place, Florey ACT 2615, Australia|-35.221377|149.045550|GEOMETRIC_CENTER|1
Laird Cres, Forde ACT|Laird Crescent, Forde ACT 2914, Australia|-35.157899|149.151187|GEOMETRIC_CENTER|1
Lake Pl, Conder ACT|Lake Place, Conder ACT 2906, Australia|-35.455889|149.095672|GEOMETRIC_CENTER|1
Lake Rd, Bungendore ACT|Lake Road, Bungendore NSW 2621, Australia|-35.221827|149.412189|GEOMETRIC_CENTER|1
Lake Rd, Bywong ACT|Lake Road, Bywong NSW 2621, Australia|-35.203682|149.401861|GEOMETRIC_CENTER|1
Lake Rd, Lake George ACT|Lake Road, Diamond Point, NY 12824, USA|43.480506|-73.685337|GEOMETRIC_CENTER|8
Laker Cres, Richardson ACT|Laker Crescent, Richardson ACT 2905, Australia|-35.419889|149.109542|GEOMETRIC_CENTER|1
Lakeview Gdns, Jerrabomberra ACT|Lakeview Garden, Jerrabomberra NSW 2619, Australia|-35.392004|149.194659|GEOMETRIC_CENTER|1
Lalor St, Ainslie ACT|Lalor Street, Ainslie ACT 2602, Australia|-35.254556|149.150443|GEOMETRIC_CENTER|1
Laman Pl, Charnwood ACT|Laman Place, Charnwood ACT 2615, Australia|-35.202066|149.035437|GEOMETRIC_CENTER|1
Lamb Pl, Chifley ACT|Lamb Place, Chifley ACT 2606, Australia|-35.349436|149.072842|GEOMETRIC_CENTER|1
Lambell Cl, Palmerston ACT|Lambell Close, Palmerston ACT 2913, Australia|-35.191853|149.113485|GEOMETRIC_CENTER|1
Lambert Pl, Lyneham ACT|Lambert Place, Lyneham ACT 2602, Australia|-35.247041|149.120688|GEOMETRIC_CENTER|1
Lambert St, Lyneham ACT|Lambert Street, Lyneham ACT 2602, Australia|-35.246132|149.120068|GEOMETRIC_CENTER|1
Lambie Pl, Florey ACT|Lambie Place, Florey ACT 2615, Australia|-35.227767|149.044164|GEOMETRIC_CENTER|1
Lamble Pl, Oxley ACT|Lamble Place, Oxley ACT 2903, Australia|-35.408300|149.079335|GEOMETRIC_CENTER|1
Lambrigg Rd, Paddys River ACT|Lambrigg Road, Paddys River ACT 2620, Australia|-35.492403|149.038651|GEOMETRIC_CENTER|1
Lambrigg St, Farrer ACT|Lambrigg Street, Farrer ACT 2607, Australia|-35.377841|149.103863|GEOMETRIC_CENTER|1
Lamilami Pl, Bonner ACT|Lamilami Place, Bonner ACT 2914, Australia|-35.154061|149.151735|GEOMETRIC_CENTER|1
Lamington St, Deakin ACT|Lamington Street, Deakin ACT 2600, Australia|-35.319991|149.106380|GEOMETRIC_CENTER|1
Lamond Pl, Mckellar ACT|Lamond Place, McKellar ACT 2617, Australia|-35.221602|149.078539|GEOMETRIC_CENTER|1
Lampard Cct, Bruce ACT|Lampard Circuit, Bruce ACT 2617, Australia|-35.237925|149.094951|GEOMETRIC_CENTER|1
Lamport Pl, Richardson ACT|Lamport Place, Richardson ACT 2905, Australia|-35.431998|149.118203|GEOMETRIC_CENTER|1
Lanaba St, Crace ACT|Lanaba Street, Crace ACT 2911, Australia|-35.206003|149.109284|GEOMETRIC_CENTER|1
Lancaster Dr, Majura ACT|Lancaster Drive, Canberra International Airport ACT 2609, Australia|-35.298873|149.190196|GEOMETRIC_CENTER|1
Lancaster Pl, Majura ACT|Lancaster Place, Canberra International Airport ACT 2609, Australia|-35.298509|149.187069|GEOMETRIC_CENTER|1
Lance Bates St, Coree ACT|Lance Bates Street, Coree ACT 2611, Australia|-35.295170|148.925888|GEOMETRIC_CENTER|1
Lance Hill Ave, Dunlop ACT|Lance Hill Avenue, Dunlop ACT 2615, Australia|-35.198511|149.019907|GEOMETRIC_CENTER|1
Landale Pl, Charnwood ACT|Landale Place, Charnwood ACT 2615, Australia|-35.196400|149.031360|GEOMETRIC_CENTER|1
Landells Pl, Conder ACT|Landells Place, Conder ACT 2906, Australia|-35.463972|149.104368|GEOMETRIC_CENTER|1
Lander Cres, Amaroo ACT|Lander Crescent, Amaroo ACT 2914, Australia|-35.174785|149.124092|GEOMETRIC_CENTER|1
Landor Pl, Kambah ACT|Landor Place, Kambah ACT 2902, Australia|-35.387999|149.072386|GEOMETRIC_CENTER|1
Landsborough St, Griffith ACT|Landsborough Street, Griffith ACT 2603, Australia|-35.326998|149.138945|GEOMETRIC_CENTER|1
Lane Pl, Spence ACT|Lane Place, Spence ACT 2615, Australia|-35.196026|149.061112|GEOMETRIC_CENTER|1
Lane Poole Pl, Yarralumla ACT|Lane-Poole Place, Yarralumla ACT 2600, Australia|-35.306810|149.091025|GEOMETRIC_CENTER|1
Lang St, Ainslie ACT|Lang Street, Ainslie ACT 2602, Australia|-35.258809|149.150839|GEOMETRIC_CENTER|1
Langdon Ave, Wanniassa ACT|Langdon Avenue, Wanniassa ACT 2903, Australia|-35.392822|149.092158|GEOMETRIC_CENTER|1
Lange Pl, Bruce ACT|Lange Place, Bruce ACT 2617, Australia|-35.237948|149.092069|GEOMETRIC_CENTER|1
Langker Pl, Conder ACT|Langker Place, Conder ACT 2906, Australia|-35.468440|149.111996|GEOMETRIC_CENTER|1
Langlands Cl, Calwell ACT|Langlands Close, Calwell ACT 2905, Australia|-35.437544|149.114134|GEOMETRIC_CENTER|1
Langley Pl, Kambah ACT|Langley Place, Kambah ACT 2902, Australia|-35.383112|149.076447|GEOMETRIC_CENTER|1
Langridge St, Wanniassa ACT|Langridge Street, Wanniassa ACT 2903, Australia|-35.402277|149.077251|GEOMETRIC_CENTER|1
Langton Cres, Parkes ACT|Langton Crescent, Parkes ACT 2600, Australia|-35.299053|149.127279|GEOMETRIC_CENTER|1
Langtree Cres, Crace ACT|Langtree Crescent, Crace ACT 2911, Australia|-35.200192|149.111984|GEOMETRIC_CENTER|1
Lanley Sq, Ngunnawal ACT|Lanley Square, Ngunnawal ACT 2913, Australia|-35.175470|149.118869|GEOMETRIC_CENTER|1
Lanne Pl, Ngunnawal ACT|Lanne Place, Ngunnawal ACT 2913, Australia|-35.181271|149.119448|GEOMETRIC_CENTER|1
Lansdown Cres, Casey ACT|Lansdown Crescent, Casey ACT 2913, Australia|-35.177151|149.092619|GEOMETRIC_CENTER|1
Lansell Cct, Wanniassa ACT|Lansell Circuit, Wanniassa ACT 2903, Australia|-35.403852|149.102862|GEOMETRIC_CENTER|1
Lanyon Dr, Jerrabomberra ACT|Lanyon Drive, Australia|-35.371723|149.196921|GEOMETRIC_CENTER|1
Lanyon Dr, Letchworth ACT|None|0.000000|0.000000|ERROR|0
Lappin Pl, Gordon ACT|Lappin Place, Gordon ACT 2906, Australia|-35.461905|149.088806|GEOMETRIC_CENTER|1
Lapsley St, Dunlop ACT|Lapsley Street, Dunlop ACT 2615, Australia|-35.190119|149.023015|GEOMETRIC_CENTER|1
Laptz Cl, Palmerston ACT|Laptz Close, Palmerston ACT 2913, Australia|-35.193449|149.120886|GEOMETRIC_CENTER|1
Larakia St, Waramanga ACT|Larakia Street, Weston Creek ACT 2611, Australia|-35.349468|149.062490|GEOMETRIC_CENTER|1
Larcombe Cres, Fadden ACT|Larcombe Crescent, Fadden ACT 2904, Australia|-35.406856|149.119373|GEOMETRIC_CENTER|1
Lark Pl, Ngunnawal ACT|Lark Place, Ngunnawal ACT 2913, Australia|-35.170163|149.099753|GEOMETRIC_CENTER|1
Larkin Cl, Gordon ACT|Larkin Close, Gordon ACT 2906, Australia|-35.451328|149.083933|GEOMETRIC_CENTER|1
Larmer St, Bungendore ACT|Larmer Street, Bungendore NSW 2621, Australia|-35.242491|149.450671|GEOMETRIC_CENTER|1
Larpent St, Amaroo ACT|Larpent Street, Amaroo ACT 2914, Australia|-35.172497|149.131630|GEOMETRIC_CENTER|1
Lascelles Cct, Kambah ACT|Lascelles Circuit, Kambah ACT 2902, Australia|-35.380612|149.063513|GEOMETRIC_CENTER|1
Laseron Pl, Mawson ACT|Laseron Place, Mawson ACT 2607, Australia|-35.360914|149.094934|GEOMETRIC_CENTER|1
Latchford St, Theodore ACT|Latchford Street, Theodore ACT 2905, Australia|-35.450639|149.123544|GEOMETRIC_CENTER|1
Lathlain St, Belconnen ACT|Lathlain Street, Belconnen ACT 2617, Australia|-35.240909|149.063899|GEOMETRIC_CENTER|1
Laughton St, Chisholm ACT|Laughton Street, Chisholm ACT 2905, Australia|-35.420138|149.124346|GEOMETRIC_CENTER|1
Launceston St, Lyons ACT|Launceston Street, Lyons ACT 2606, Australia|-35.342049|149.075199|GEOMETRIC_CENTER|1
Launceston St, Phillip ACT|Launceston Street, Phillip ACT 2606, Australia|-35.341345|149.087193|GEOMETRIC_CENTER|1
Laura Pl, Karabar ACT|Laura Place, Karabar NSW 2620, Australia|-35.366601|149.234658|GEOMETRIC_CENTER|1
Laurel Pl, Jerrabomberra ACT|Laurel Place, Jerrabomberra NSW 2619, Australia|-35.388410|149.199546|GEOMETRIC_CENTER|1
Laurence Cl, Jerrabomberra ACT|Laurence Close, Jerrabomberra NSW 2619, Australia|-35.402525|149.201882|GEOMETRIC_CENTER|1
Laurens St, Wanniassa ACT|Laurens Street, Wanniassa ACT 2903, Australia|-35.406920|149.084159|GEOMETRIC_CENTER|1
Laurie Pl, Mckellar ACT|Laurie Place, McKellar ACT 2617, Australia|-35.223067|149.077001|GEOMETRIC_CENTER|1
Lavan Pl, Evatt ACT|Lavan Place, Evatt ACT 2617, Australia|-35.207264|149.068060|GEOMETRIC_CENTER|1
Lavarack Ave, Duntroon ACT|None|0.000000|0.000000|ERROR|0
Lavarack Rd, Campbell ACT|Lavarack Harrison Road, Campbell ACT 2612, Australia|-35.298023|149.165189|GEOMETRIC_CENTER|1
Lavater Pl, Garran ACT|Lavater Place, Garran ACT 2605, Australia|-35.339620|149.110941|GEOMETRIC_CENTER|1
Lavender Lane, Harrison ACT|Lavender Lane, Harrison ACT 2914, Australia|-35.186076|149.154122|GEOMETRIC_CENTER|1
Laver Pl, Melba ACT|Laver Place, Melba ACT 2615, Australia|-35.205942|149.054833|GEOMETRIC_CENTER|1
Laverton Ave, Majura ACT|Laverton Avenue, Canberra International Airport ACT 2609, Australia|-35.302909|149.206174|GEOMETRIC_CENTER|1
Lavery Pl, Monash ACT|Lavery Place, Monash ACT 2904, Australia|-35.409765|149.088049|GEOMETRIC_CENTER|1
Lawes Pl, Macgregor ACT|Lawes Place, Macgregor ACT 2615, Australia|-35.206866|149.012555|GEOMETRIC_CENTER|1
Lawley Pl, Deakin ACT|Lawley Place, Deakin ACT 2600, Australia|-35.320667|149.101067|GEOMETRIC_CENTER|1
Lawley St, Deakin ACT|Lawley Street, Deakin ACT 2600, Australia|-35.320050|149.101491|GEOMETRIC_CENTER|1
Lawlor Pl, Gordon ACT|Lawlor Place, Gordon ACT 2906, Australia|-35.467230|149.086353|GEOMETRIC_CENTER|1
Lawrence Cl, Macgregor ACT|Lawrence Close, Macgregor ACT 2615, Australia|-35.205157|149.022830|GEOMETRIC_CENTER|1
Lawrence Cres, Kambah ACT|Lawrence Crescent, Kambah ACT 2902, Australia|-35.382363|149.066704|GEOMETRIC_CENTER|1
Lawrence Wackett Cres, Theodore ACT|Lawrence Wackett Crescent, Theodore ACT 2905, Australia|-35.446450|149.119607|GEOMETRIC_CENTER|1
Lawrenson Cct, Jacka ACT|Lawrenson Circuit, Jacka ACT 2914, Australia|-35.160737|149.130071|GEOMETRIC_CENTER|1
Lawry Pl, Macquarie ACT|Lawry Place, Macquarie ACT 2614, Australia|-35.252474|149.073566|GEOMETRIC_CENTER|1
Lawson Cres, Acton ACT|Lawson Crescent, Acton ACT 2601, Australia|-35.289733|149.118665|GEOMETRIC_CENTER|1
Lawson Pl, Jerrabomberra ACT|Lawson Place, Jerrabomberra NSW 2619, Australia|-35.392146|149.209571|GEOMETRIC_CENTER|1
Lawton Pl, Gordon ACT|Lawton Place, Gordon ACT 2906, Australia|-35.452290|149.082038|GEOMETRIC_CENTER|1
Laycock Pl, Holt ACT|Laycock Place, Holt ACT 2615, Australia|-35.221537|149.016138|GEOMETRIC_CENTER|1
Lazar Pl, Chapman ACT|Lazar Place, Weston Creek ACT 2611, Australia|-35.354435|149.040568|GEOMETRIC_CENTER|1
Lazarus Cres, Letchworth ACT|None|0.000000|0.000000|ERROR|0
Lazarus Pl, Wanniassa ACT|Lazarus Place, Wanniassa ACT 2903, Australia|-35.405166|149.082708|GEOMETRIC_CENTER|1
Le Gallienne St, Melba ACT|Le Gallienne Street, Melba ACT 2615, Australia|-35.204841|149.055672|GEOMETRIC_CENTER|1
Le Hunte St, Deakin ACT|Le Hunte Street, Deakin ACT 2600, Australia|-35.314300|149.102564|GEOMETRIC_CENTER|1
Le Souef Cres, Florey ACT|Le Souef Crescent, Florey ACT 2615, Australia|-35.226300|149.051032|GEOMETRIC_CENTER|1
Lea Pl, Downer ACT|Lea Place, Downer ACT 2602, Australia|-35.247278|149.140367|GEOMETRIC_CENTER|1
